,names,ratings,locations,distances,latitude,longitude,price,popularity,total_photos,total_ratings
1313,The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",258,49.258817,-123.092797,1.0,0.856785111267098,32.0,24.0
1314,Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",292,49.258817,-123.092797,2.0,0.9111570639904384,123.0,121.0
1315,Sal y Limon,8.4,"701 Kingsway (at Fraser St), Vancouver BC V5T 3K6",332,49.258817,-123.092797,1.0,0.9618865132515034,209.0,194.0
1316,Biltmore Cabaret,8.2,"2755 Prince Edward St (at E 12th Ave), Vancouver BC V5T 0A9",326,49.258817,-123.092797,,0.9638215932158373,163.0,127.0
1317,Straight Outta Brooklyn NYC Pizzeria,7.9,"701 Kingsway, Vancouver BC V5T 3K6",310,49.258817,-123.092797,1.0,0.8751873423004686,18.0,8.0
1318,BKH Jerky,8.4,"3201 Fraser St (at E 16th Ave.), Vancouver BC V5V 4B8",348,49.258817,-123.092797,2.0,0.9509779742368766,61.0,27.0
1319,The Lido,7.5,"518 Broadway E (btwn St George & Carolina), Vancouver BC V5T 1X5",401,49.258817,-123.092797,2.0,0.9693043197814498,12.0,13.0
1320,Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",109,49.26151,-123.089413,1.0,0.9540133937887727,86.0,60.0
1321,Kim's Mart,7.6,"511E Broadway E, Vancouver BC V5T 1X4",256,49.26151,-123.089413,,0.9948587581339758,14.0,32.0
1322,The Lido,7.5,"518 Broadway E (btwn St George & Carolina), Vancouver BC V5T 1X5",247,49.26151,-123.089413,2.0,0.9693043197814498,12.0,13.0
1323,Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",469,49.26151,-123.089413,2.0,0.9336950541632676,133.0,77.0
1324,Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",486,49.26151,-123.089413,2.0,0.9111570639904384,123.0,121.0
1325,Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",478,49.26151,-123.089413,1.0,0.9180816148432016,38.0,54.0
1326,Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",499,49.26151,-123.089413,2.0,0.975526929862837,250.0,236.0
1327,The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",497,49.26151,-123.089413,1.0,0.856785111267098,32.0,24.0
1328,Sal y Limon,8.4,"701 Kingsway (at Fraser St), Vancouver BC V5T 3K6",513,49.26151,-123.089413,1.0,0.9618865132515034,209.0,194.0
1329,Straight Outta Brooklyn NYC Pizzeria,7.9,"701 Kingsway, Vancouver BC V5T 3K6",519,49.26151,-123.089413,1.0,0.8751873423004686,18.0,8.0
1330,Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",118,49.263382,-123.088837,1.0,0.9540133937887727,86.0,60.0
1331,Kim's Mart,7.6,"511E Broadway E, Vancouver BC V5T 1X4",276,49.263382,-123.088837,,0.9948587581339758,14.0,32.0
1332,The Lido,7.5,"518 Broadway E (btwn St George & Carolina), Vancouver BC V5T 1X5",287,49.263382,-123.088837,2.0,0.9693043197814498,12.0,13.0
1333,Nemesis Coffee,8.3,"555 Great Northern Way (btwn Thornton & Carolina), Vancouver BC V5T 1E2",493,49.263382,-123.088837,1.0,0.9890724896131737,87.0,29.0
1334,Dude Chilling Park,8.9,"400 E 8th Ave (at Guelph Park), Vancouver BC",578,49.263382,-123.088837,,0.9825653089487962,81.0,33.0
1335,Sushiyama,8.3,"371 Broadway E (Brunswick St), Vancouver BC V5T 1W5",606,49.263382,-123.088837,2.0,0.9637077649826412,89.0,127.0
1336,Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",681,49.263382,-123.088837,2.0,0.9336950541632676,133.0,77.0
1337,Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",696,49.263382,-123.088837,2.0,0.9111570639904384,123.0,121.0
1338,Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",690,49.263382,-123.088837,1.0,0.9180816148432016,38.0,54.0
1339,Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",711,49.263382,-123.088837,2.0,0.975526929862837,250.0,236.0
1340,Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",339,49.261353,-123.085333,1.0,0.9540133937887727,86.0,60.0
1341,Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",565,49.261353,-123.085333,2.0,0.9111570639904384,123.0,121.0
1342,Sal y Limon,8.4,"701 Kingsway (at Fraser St), Vancouver BC V5T 3K6",572,49.261353,-123.085333,1.0,0.9618865132515034,209.0,194.0
1343,Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",601,49.261353,-123.085333,2.0,0.975526929862837,250.0,236.0
1344,The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",601,49.261353,-123.085333,1.0,0.856785111267098,32.0,24.0
1345,Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",600,49.261353,-123.085333,2.0,0.9336950541632676,133.0,77.0
1346,Kim's Mart,7.6,"511E Broadway E, Vancouver BC V5T 1X4",538,49.261353,-123.085333,,0.9948587581339758,14.0,32.0
1347,Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",618,49.261353,-123.085333,1.0,0.9180816148432016,38.0,54.0
1348,The Lido,7.5,"518 Broadway E (btwn St George & Carolina), Vancouver BC V5T 1X5",535,49.261353,-123.085333,2.0,0.9693043197814498,12.0,13.0
1349,Straight Outta Brooklyn NYC Pizzeria,7.9,"701 Kingsway, Vancouver BC V5T 3K6",595,49.261353,-123.085333,1.0,0.8751873423004686,18.0,8.0
1350,Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",394,49.264466,-123.085183,1.0,0.9540133937887727,86.0,60.0
1351,Nemesis Coffee,8.3,"555 Great Northern Way (btwn Thornton & Carolina), Vancouver BC V5T 1E2",612,49.264466,-123.085183,1.0,0.9890724896131737,87.0,29.0
1352,Moe's Home Collection,8.1,"1728 Glen Dr (at Terminal Ave.), Vancouver BC V6A 4L5",609,49.264466,-123.085183,,0.9264669613553148,25.0,18.0
1353,Kim's Mart,7.6,"511E Broadway E, Vancouver BC V5T 1X4",566,49.264466,-123.085183,,0.9948587581339758,14.0,32.0
1354,The Lido,7.5,"518 Broadway E (btwn St George & Carolina), Vancouver BC V5T 1X5",578,49.264466,-123.085183,2.0,0.9693043197814498,12.0,13.0
1355,Dude Chilling Park,8.9,"400 E 8th Ave (at Guelph Park), Vancouver BC",846,49.264466,-123.085183,,0.9825653089487962,81.0,33.0
1356,Gorilla Surplus,8.2,"1458 Broadway E, Vancouver BC V5N 1V6",816,49.264466,-123.085183,,0.9098670106808825,8.0,9.0
1357,Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",877,49.264466,-123.085183,2.0,0.9111570639904384,123.0,121.0
1358,Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",889,49.264466,-123.085183,2.0,0.9336950541632676,133.0,77.0
1359,Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",905,49.264466,-123.085183,2.0,0.975526929862837,250.0,236.0
1360,A. Bosa and Company Ltd. Import Euro,8.4,"562 Victoria Dr, Vancouver BC V5L 4E2",97,49.280197,-123.065859,1.0,0.985790442222686,8.0,14.0
1361,Pallet Coffee Roasters,9.0,"323 Semlin Dr (btwn E Hastings & Franklin), Vancouver BC V5L 4H9",206,49.280197,-123.065859,1.0,0.9139079129593444,54.0,52.0
1362,Pepino's,8.8,"631 Commercial Dr, Vancouver BC V5L 3W3",361,49.280197,-123.065859,2.0,0.9645425053594127,11.0,18.0
1363,Storm Brewing Ltd,8.5,"310 Commercial Dr (btwn E Hastings & Franklin), Vancouver BC V5L 3V6",367,49.280197,-123.065859,2.0,0.9811803987782436,107.0,48.0
1364,Parallel 49 Brewing Co,9.0,"1950 Triumph St (btwn Victoria & Semlin), Vancouver BC V5L 1K5",427,49.280197,-123.065859,1.0,0.9725294530553394,371.0,167.0
1365,Caffe la Tana,7.5,"635 Commercial Dr, Vancouver BC V5L 3W3",391,49.280197,-123.065859,1.0,0.9737815636204966,22.0,8.0
1366,Mr. Red Cafe,8.8,"2234 Hastings St E (btwn Templeton & Garden), Vancouver BC V5L 1V4",505,49.280197,-123.065859,2.0,0.9073248468061695,58.0,34.0
1367,Kin Kao Thai Kitchen,8.6,"903 Commercial Dr (at Venables St), Vancouver BC V5L 3W8",502,49.280197,-123.065859,2.0,0.927282730359887,37.0,46.0
1368,The Downlow Chicken Shack,8.6,"905 Commercial Dr, Vancouver BC V5L 3W8",511,49.280197,-123.065859,1.0,0.9702528883914173,47.0,40.0
1369,Odd Society Spirits,8.4,"1725 Powell St (btwn Commercial & Salisbury), Vancouver BC V5L 1H6",509,49.280197,-123.065859,,0.9668949555121322,53.0,44.0
1370,Kishimoto Japanese Kitchen + Sushi Bar,8.5,"2054 Commercial Dr (4th Ave. East), Vancouver BC V5N 4A9",263,49.266725,-123.065925,2.0,0.9659843296465633,224.0,132.0
1371,Siddharthas Indian Kitchen,8.1,"2066 Commercial Dr, Vancouver BC V5N 4A9",261,49.266725,-123.065925,2.0,0.8871203354138605,32.0,27.0
1372,Elephant Garden Creamery,7.7,"2080 Commercial Dr, Vancouver BC V5N 4B2",269,49.266725,-123.065925,1.0,0.969854489575231,32.0,12.0
1373,Harambee Ethiopian Restaurant,7.8,"2149 Commercial Dr, Vancouver BC V5N 4B3",311,49.266725,-123.065925,2.0,0.9312098044051527,28.0,40.0
1374,La Grotta Del Formaggio,8.7,"1791 Commercial Dr (at E 2nd Ave), Vancouver BC V5N 4A4",364,49.266725,-123.065925,1.0,0.9727001954051336,45.0,51.0
1375,Jamjar,8.5,"2280 Commercial Dr at E 7th Ave (at E 7th Ave), Vancouver BC V5N 4B5",373,49.266725,-123.065925,2.0,0.9667431845345373,39.0,41.0
1376,Fratelli Bakery,8.2,"1795 Commercial Dr (2nd Ave), Vancouver BC",363,49.266725,-123.065925,1.0,0.8385915653279201,47.0,35.0
1377,Jj Bean House of Coffee,7.7,"2206 Commercial Dr (at E 6th Ave), Vancouver BC V5N 4B5",328,49.266725,-123.065925,2.0,0.9814459979890345,93.0,107.0
1378,St. Augustine's,8.3,"2360 Commercial Dr (at Grandview Hwy), Vancouver BC V5N 4B7",425,49.266725,-123.065925,2.0,0.9824135379712015,475.0,255.0
1379,La Mezcaleria,8.6,"1622 Commercial Dr (btwn Graveley & E 1st), Vancouver BC V5L 3Y4",455,49.266725,-123.065925,2.0,0.9704426021134108,142.0,136.0
1380,Rio Theatre,8.6,"1660 Broadway E (Commercial Drive), Vancouver BC V5N 1W1",339,49.261188,-123.066009,,0.985904270455882,218.0,142.0
1381,The Burrow,8.4,"2781 Commercial Dr (at E 12th Ave), Vancouver BC V5N 4C5",332,49.261188,-123.066009,2.0,0.9516230008916545,151.0,219.0
1382,Booster Juice,7.6,"2430 Commercial Dr (E. Broadway), Vancouver BC V5N 4B9",313,49.261188,-123.066009,,0.953159682039802,6.0,19.0
1383,Szechuan Chong Qing Restaurant,7.6,"2808 Commercial Dr (E. 12th Avenue), Vancouver BC V5N 4C6",326,49.261188,-123.066009,2.0,0.9698355182030316,47.0,35.0
1384,St. Augustine's,8.3,"2360 Commercial Dr (at Grandview Hwy), Vancouver BC V5N 4B7",383,49.261188,-123.066009,2.0,0.9824135379712015,475.0,255.0
1385,Jamjar,8.5,"2280 Commercial Dr at E 7th Ave (at E 7th Ave), Vancouver BC V5N 4B5",445,49.261188,-123.066009,2.0,0.9667431845345373,39.0,41.0
1386,Trout Lake Farmers Market,9.0,"3350 Victoria Dr (at John Hendry Park), Vancouver BC V5N 4M4",467,49.261188,-123.066009,,0.9859611845724802,84.0,39.0
1387,Seasons Bakery,7.5,"2879 Commercial Dr (E 13th), Vancouver BC V5N 0A6",378,49.261188,-123.066009,1.0,0.8663277114833716,8.0,19.0
1388,Jj Bean House of Coffee,7.7,"2206 Commercial Dr (at E 6th Ave), Vancouver BC V5N 4B5",498,49.261188,-123.066009,2.0,0.9814459979890345,93.0,107.0
1389,Harambee Ethiopian Restaurant,7.8,"2149 Commercial Dr, Vancouver BC V5N 4B3",564,49.261188,-123.066009,2.0,0.9312098044051527,28.0,40.0
1390,Trout Lake Farmers Market,9.0,"3350 Victoria Dr (at John Hendry Park), Vancouver BC V5N 4M4",315,49.256857,-123.065646,,0.9859611845724802,84.0,39.0
1391,The Burrow,8.4,"2781 Commercial Dr (at E 12th Ave), Vancouver BC V5N 4C5",453,49.256857,-123.065646,2.0,0.9516230008916545,151.0,219.0
1392,Seasons Bakery,7.5,"2879 Commercial Dr (E 13th), Vancouver BC V5N 0A6",386,49.256857,-123.065646,1.0,0.8663277114833716,8.0,19.0
1393,Szechuan Chong Qing Restaurant,7.6,"2808 Commercial Dr (E. 12th Avenue), Vancouver BC V5N 4C6",405,49.256857,-123.065646,2.0,0.9698355182030316,47.0,35.0
1394,Commercial Street Cafe,8.8,"3599 Commercial St (at E 20th Ave), Vancouver BC V5N 4E8",513,49.256857,-123.065646,1.0,0.9649598755477984,54.0,25.0
1395,Sundance Trampolines,,"99 Victoria Dr, Vancouver BC V5L 4C1",300,49.256857,-123.065646,,0.1808540911764148,,
1396,Rio Theatre,8.6,"1660 Broadway E (Commercial Drive), Vancouver BC V5N 1W1",684,49.256857,-123.065646,,0.985904270455882,218.0,142.0
1397,Lakeview Care Centre,,"3490 Porter St, Vancouver BC V5N 5W4",349,49.256857,-123.065646,,0.9159757925290736,,
1398,Clark Park,7.0,"1500 E 14th Ave (at Woodland Dr), Vancouver BC V5K 1A1",559,49.256857,-123.065646,,0.9876496366982224,37.0,19.0
1399,Revera Lakeview Long Term Care Home,,"3490 Porter St, Vancouver BC V5N 5W4",376,49.256857,-123.065646,,0.6253912845516116,,
1400,Parallel 49 Brewing Co,9.0,"1950 Triumph St (btwn Victoria & Semlin), Vancouver BC V5L 1K5",65,49.283986,-123.065264,1.0,0.9725294530553394,371.0,167.0
1401,JJ Bean House of Coffee,8.2,"1904 Powell St (at Victoria Dr.), Vancouver BC V5L 1J3",88,49.283986,-123.065264,1.0,0.9525336267572233,33.0,36.0
1402,Pallet Coffee Roasters,9.0,"323 Semlin Dr (btwn E Hastings & Franklin), Vancouver BC V5L 4H9",297,49.283986,-123.065264,1.0,0.9139079129593444,54.0,52.0
1403,Odd Society Spirits,8.4,"1725 Powell St (btwn Commercial & Salisbury), Vancouver BC V5L 1H6",317,49.283986,-123.065264,,0.9668949555121322,53.0,44.0
1404,Far Out Coffee Post,8.3,"2173 Dundas St (at Templeton St), Vancouver BC V5L 1J7",389,49.283986,-123.065264,1.0,0.9301284361897896,22.0,22.0
1405,Storm Brewing Ltd,8.5,"310 Commercial Dr (btwn E Hastings & Franklin), Vancouver BC V5L 3V6",415,49.283986,-123.065264,2.0,0.9811803987782436,107.0,48.0
1406,A. Bosa and Company Ltd. Import Euro,8.4,"562 Victoria Dr, Vancouver BC V5L 4E2",516,49.283986,-123.065264,1.0,0.985790442222686,8.0,14.0
1407,Mr. Red Cafe,8.8,"2234 Hastings St E (btwn Templeton & Garden), Vancouver BC V5L 1V4",546,49.283986,-123.065264,2.0,0.9073248468061695,58.0,34.0
1408,Pandora Park,8.4,"2325 Franklin St (at Nanaimo St.), Vancouver BC V5L 1S2",543,49.283986,-123.065264,,0.9904953425281251,77.0,10.0
1409,Tacofino Commissary,8.7,"2327E Hastings St E (btwn Nanaimo & Garden), Vancouver BC V5L 1V6",637,49.283986,-123.065264,2.0,0.9653582743639847,287.0,122.0
1410,Tina Cake Desserts,8.5,"888 Kingsway (Kingsway and St Catherines), Vancouver BC V5V 3C3",407,49.257985,-123.083366,1.0,0.9244939386465824,6.0,12.0
1411,Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",468,49.257985,-123.083366,2.0,0.9111570639904384,123.0,121.0
1412,Sal y Limon,8.4,"701 Kingsway (at Fraser St), Vancouver BC V5T 3K6",446,49.257985,-123.083366,1.0,0.9618865132515034,209.0,194.0
1413,Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",519,49.257985,-123.083366,2.0,0.975526929862837,250.0,236.0
1414,The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",521,49.257985,-123.083366,1.0,0.856785111267098,32.0,24.0
1415,BKH Jerky,8.4,"3201 Fraser St (at E 16th Ave.), Vancouver BC V5V 4B8",514,49.257985,-123.083366,2.0,0.9509779742368766,61.0,27.0
1416,Straight Outta Brooklyn NYC Pizzeria,7.9,"701 Kingsway, Vancouver BC V5T 3K6",481,49.257985,-123.083366,1.0,0.8751873423004686,18.0,8.0
1417,Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",555,49.257985,-123.083366,2.0,0.9336950541632676,133.0,77.0
1418,Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",580,49.257985,-123.083366,1.0,0.9180816148432016,38.0,54.0
1419,Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",677,49.257985,-123.083366,1.0,0.9540133937887727,86.0,60.0
1420,Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",89,49.257939,-123.089531,2.0,0.9111570639904384,123.0,121.0
1421,Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",115,49.257939,-123.089531,2.0,0.975526929862837,250.0,236.0
1422,The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",115,49.257939,-123.089531,1.0,0.856785111267098,32.0,24.0
1423,Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",120,49.257939,-123.089531,2.0,0.9336950541632676,133.0,77.0
1424,Sal y Limon,8.4,"701 Kingsway (at Fraser St), Vancouver BC V5T 3K6",117,49.257939,-123.089531,1.0,0.9618865132515034,209.0,194.0
1425,Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",143,49.257939,-123.089531,1.0,0.9180816148432016,38.0,54.0
1426,Straight Outta Brooklyn NYC Pizzeria,7.9,"701 Kingsway, Vancouver BC V5T 3K6",123,49.257939,-123.089531,1.0,0.8751873423004686,18.0,8.0
1427,BKH Jerky,8.4,"3201 Fraser St (at E 16th Ave.), Vancouver BC V5V 4B8",186,49.257939,-123.089531,2.0,0.9509779742368766,61.0,27.0
1428,Tina Cake Desserts,8.5,"888 Kingsway (Kingsway and St Catherines), Vancouver BC V5V 3C3",432,49.257939,-123.089531,1.0,0.9244939386465824,6.0,12.0
1429,Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",504,49.257939,-123.089531,1.0,0.9540133937887727,86.0,60.0
1430,The Burrow,8.4,"2781 Commercial Dr (at E 12th Ave), Vancouver BC V5N 4C5",533,49.256496,-123.075426,2.0,0.9516230008916545,151.0,219.0
1431,Seasons Bakery,7.5,"2879 Commercial Dr (E 13th), Vancouver BC V5N 0A6",482,49.256496,-123.075426,1.0,0.8663277114833716,8.0,19.0
1432,Szechuan Chong Qing Restaurant,7.6,"2808 Commercial Dr (E. 12th Avenue), Vancouver BC V5N 4C6",532,49.256496,-123.075426,2.0,0.9698355182030316,47.0,35.0
1433,Gorilla Surplus,8.2,"1458 Broadway E, Vancouver BC V5N 1V6",647,49.256496,-123.075426,,0.9098670106808825,8.0,9.0
1434,Commercial Street Cafe,8.8,"3599 Commercial St (at E 20th Ave), Vancouver BC V5N 4E8",685,49.256496,-123.075426,1.0,0.9649598755477984,54.0,25.0
1435,House of Dosas,8.3,"1391 Kingsway (Knight), Vancouver BC V5V 3E3",681,49.256496,-123.075426,2.0,0.9878014076758171,100.0,128.0
1436,Sun Bo Kong,7.9,"1363 Kingsway, Vancouver BC V5V 3E3",654,49.256496,-123.075426,2.0,0.9797006317466942,56.0,14.0
1437,Do Chay,8.4,"1392 Kingsway (Knight), Vancouver BC V5V 3E4",699,49.256496,-123.075426,2.0,0.9548860769099429,15.0,10.0
1438,Rio Theatre,8.6,"1660 Broadway E (Commercial Drive), Vancouver BC V5N 1W1",726,49.256496,-123.075426,,0.985904270455882,218.0,142.0
1439,Tina Cake Desserts,8.5,"888 Kingsway (Kingsway and St Catherines), Vancouver BC V5V 3C3",795,49.256496,-123.075426,1.0,0.9244939386465824,6.0,12.0
1440,Odd Society Spirits,8.4,"1725 Powell St (btwn Commercial & Salisbury), Vancouver BC V5L 1H6",108,49.283236,-123.070443,,0.9668949555121322,53.0,44.0
1441,Storm Brewing Ltd,8.5,"310 Commercial Dr (btwn E Hastings & Franklin), Vancouver BC V5L 3V6",139,49.283236,-123.070443,2.0,0.9811803987782436,107.0,48.0
1442,Powell Street Craft Brewery,8.4,"1357 Powell St, Vancouver BC V5L 1G8",385,49.283236,-123.070443,2.0,0.9921458519094686,100.0,51.0
1443,JJ Bean House of Coffee,8.2,"1904 Powell St (at Victoria Dr.), Vancouver BC V5L 1J3",396,49.283236,-123.070443,1.0,0.9525336267572233,33.0,36.0
1444,Callister Brewing Co,8.9,"1338 Franklin St, Vancouver BC V5L 1N9",435,49.283236,-123.070443,2.0,0.9942516742235966,109.0,31.0
1445,Parallel 49 Brewing Co,9.0,"1950 Triumph St (btwn Victoria & Semlin), Vancouver BC V5L 1K5",447,49.283236,-123.070443,1.0,0.9725294530553394,371.0,167.0
1446,Pepino's,8.8,"631 Commercial Dr, Vancouver BC V5L 3W3",455,49.283236,-123.070443,2.0,0.9645425053594127,11.0,18.0
1447,The Gourmet Warehouse,8.8,"1340 Hastings St E (East Hastings & Clark Dr), Vancouver BC V5L 1S3",477,49.283236,-123.070443,,0.9834379920699664,65.0,88.0
1448,Pallet Coffee Roasters,9.0,"323 Semlin Dr (btwn E Hastings & Franklin), Vancouver BC V5L 4H9",519,49.283236,-123.070443,1.0,0.9139079129593444,54.0,52.0
1449,Earnest Ice Cream,8.3,"1485 Frances St (at McLean Dr), Vancouver BC V5L 1Z1",515,49.283236,-123.070443,1.0,0.9764944698450039,38.0,17.0
1450,Nemesis Coffee,8.3,"555 Great Northern Way (btwn Thornton & Carolina), Vancouver BC V5T 1E2",135,49.267266,-123.090786,1.0,0.9890724896131737,87.0,29.0
1451,Beta5 Chocolates,8.7,"413 Industrial Ave (at Station St), Vancouver BC V6A 2P8",482,49.267266,-123.090786,1.0,0.985145415567908,164.0,94.0
1452,Dude Chilling Park,8.9,"400 E 8th Ave (at Guelph Park), Vancouver BC",586,49.267266,-123.090786,,0.9825653089487962,81.0,33.0
1453,Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",538,49.267266,-123.090786,1.0,0.9540133937887727,86.0,60.0
1454,Kim's Mart,7.6,"511E Broadway E, Vancouver BC V5T 1X4",527,49.267266,-123.090786,,0.9948587581339758,14.0,32.0
1455,Starbucks,6.9,"753 Terminal Ave (at Begg St), Vancouver BC V6A 2M2",474,49.267266,-123.090786,1.0,0.9888258617745822,40.0,35.0
1456,The Lido,7.5,"518 Broadway E (btwn St George & Carolina), Vancouver BC V5T 1X5",552,49.267266,-123.090786,2.0,0.9693043197814498,12.0,13.0
1457,Sushiyama,8.3,"371 Broadway E (Brunswick St), Vancouver BC V5T 1W5",670,49.267266,-123.090786,2.0,0.9637077649826412,89.0,127.0
1458,Main Street Brewing Co,8.2,"261 7th Ave E (at Scotia St), Vancouver BC V5T 0B8",684,49.267266,-123.090786,2.0,0.9431427975185445,211.0,110.0
1459,Kranky Cafe,7.9,"228 4th Ave E (btwn Main & Scotia), Vancouver BC V5T 1G5",666,49.267266,-123.090786,1.0,0.9281933562254557,60.0,34.0
1460,Dude Chilling Park,8.9,"400 E 8th Ave (at Guelph Park), Vancouver BC",189,49.265242,-123.095577,,0.9825653089487962,81.0,33.0
1461,Main Street Brewing Co,8.2,"261 7th Ave E (at Scotia St), Vancouver BC V5T 0B8",279,49.265242,-123.095577,2.0,0.9431427975185445,211.0,110.0
1462,Sushiyama,8.3,"371 Broadway E (Brunswick St), Vancouver BC V5T 1W5",284,49.265242,-123.095577,2.0,0.9637077649826412,89.0,127.0
1463,Nemesis Coffee,8.3,"555 Great Northern Way (btwn Thornton & Carolina), Vancouver BC V5T 1E2",295,49.265242,-123.095577,1.0,0.9890724896131737,87.0,29.0
1464,La Petite Cuillere,8.6,"55 Kingsway (at 8th Ave.), Vancouver BC V5T 3J1",366,49.265242,-123.095577,2.0,0.9030373166891161,54.0,25.0
1465,Brassneck Brewery,8.5,"2148 Main St (btwn E 5th & 6th Ave), Vancouver BC V5T 3C5",369,49.265242,-123.095577,2.0,0.9672364402117205,415.0,287.0
